=== AUDIO SALIENCY MAP EVALUATION (WAV2VEC2) ===

Mean Insertion AUC: 0.7272
Mean Deletion AUC: 0.4487
Number of audio files evaluated: 837

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
188813-7-6-0	0.9844	0.4918
188813-7-7-0	0.0190	0.0589
188813-7-8-0	0.9887	0.5566
188813-7-9-0	0.0595	0.0083
189982-0-0-11	0.0824	0.0899
189982-0-0-13	0.1591	0.1335
189982-0-0-16	0.1055	0.1392
189982-0-0-17	0.0719	0.0836
189982-0-0-18	0.1201	0.1485
189982-0-0-19	0.1164	0.1319
189982-0-0-2	0.1623	0.2157
189982-0-0-20	0.1135	0.0973
189982-0-0-23	0.1314	0.1429
189982-0-0-27	0.2211	0.2598
189982-0-0-28	0.1949	0.2809
189982-0-0-3	0.1779	0.1806
189982-0-0-30	0.1380	0.2500
189982-0-0-33	0.2638	0.2070
189982-0-0-35	0.1887	0.3370
189982-0-0-36	0.1945	0.3006
189982-0-0-38	0.3508	0.3431
189982-0-0-39	0.2689	0.2837
189982-0-0-4	0.1363	0.1249
189982-0-0-42	0.1883	0.2844
189982-0-0-43	0.2383	0.2724
189982-0-0-44	0.1739	0.1845
189982-0-0-45	0.2014	0.1884
189982-0-0-6	0.1947	0.1492
189982-0-0-7	0.1104	0.1395
189985-0-0-0	0.3972	0.1261
189985-0-0-1	0.2884	0.2378
189985-0-0-2	0.2657	0.1583
189985-0-0-3	0.1233	0.0855
189985-0-0-4	0.1103	0.1077
189985-0-0-5	0.1432	0.2113
189985-0-0-6	0.1686	0.1440
195063-4-0-0	0.8297	0.5803
195063-4-1-0	0.9037	0.6890
196069-2-0-0	0.2353	0.0353
196084-2-0-0	0.8856	0.7270
196084-2-0-1	0.8194	0.7459
196084-2-0-2	0.9105	0.3516
196086-2-0-0	0.9766	0.0088
196127-3-0-0	0.9888	0.9933
196127-3-0-1	0.9712	0.9447
196127-3-0-3	0.9542	0.9358
196127-3-0-4	0.9492	0.9072
197554-2-0-23	0.9763	0.4653
197554-2-0-26	0.9789	0.9005
197554-2-0-28	0.9664	0.5434
197554-2-0-3	0.9637	0.5064
197554-2-0-60	0.9560	0.5494
197554-2-0-69	0.9602	0.4057
197554-2-0-74	0.9644	0.6112
197554-2-0-82	0.8064	0.3677
199261-3-0-0	0.9712	0.9705
199261-3-0-1	0.9760	0.7980
199261-3-0-2	0.9801	0.2924
199261-3-0-4	0.9758	0.2903
200460-6-0-0	0.9978	0.4622
200460-6-1-0	0.9977	0.4328
200460-6-2-0	0.9934	0.1062
200460-6-3-0	0.9978	0.2391
200460-6-4-0	0.9958	0.0796
200460-6-5-0	0.9977	0.1971
200786-5-0-0	0.0597	0.0365
200786-5-1-0	0.9550	0.8865
200786-5-1-1	0.9603	0.8525
200786-5-1-2	0.9635	0.8719
200786-5-1-3	0.9624	0.9519
200786-5-1-4	0.9656	0.6620
200786-5-1-5	0.9663	0.7846
202334-9-0-105	0.7315	0.3894
202334-9-0-106	0.7863	0.4258
202334-9-0-137	0.5653	0.4144
202334-9-0-202	0.5920	0.3772
202334-9-0-63	0.6609	0.3128
202334-9-0-88	0.7051	0.3981
203424-9-0-15	0.7287	0.2779
203424-9-0-18	0.4705	0.2355
203424-9-0-26	0.4834	0.3293
203424-9-0-34	0.2618	0.1504
203424-9-0-4	0.5712	0.2756
203424-9-0-46	0.6181	0.3637
205013-6-0-0	0.9886	0.3805
20571-3-0-0	0.9889	0.0503
20571-3-1-0	0.4636	0.2896
207213-2-0-109	0.8406	0.3217
207213-2-0-130	0.9503	0.6289
207213-2-0-134	0.6820	0.2231
207213-2-0-41	0.6706	0.3996
207213-2-0-52	0.7948	0.5779
207213-2-0-73	0.9258	0.4684
207213-2-0-81	0.8118	0.4016
207213-2-0-85	0.9096	0.4043
208652-8-0-0	0.8180	0.6303
208652-8-2-0	0.8727	0.2804
208652-8-4-0	0.7959	0.0938
208652-8-6-0	0.2055	0.0092
209672-3-0-0	0.9886	0.4251
209672-3-3-0	0.9808	0.0622
209672-3-6-0	0.9713	0.1202
209672-3-8-0	0.9844	0.4354
22973-3-0-0	0.9341	0.9788
22973-3-0-1	0.9667	0.8457
22973-3-0-2	0.9889	0.9800
23218-5-0-0	0.3218	0.0101
24076-1-0-0	1.0000	0.8419
24076-1-1-0	0.9804	0.9801
25037-6-0-0	0.9656	0.2025
25037-6-1-0	0.9761	0.1248
26173-8-0-0	0.9223	0.3996
26255-3-0-0	0.9088	0.9979
26255-3-13-1	0.8158	0.2076
26255-3-6-0	0.2491	0.0018
26255-3-8-0	0.3668	0.1940
26344-4-0-0	0.9413	0.4296
26344-4-1-0	0.9522	0.4354
27070-2-0-0	0.7947	0.1073
27070-2-0-2	0.8358	0.2509
27070-2-0-3	0.6718	0.2926
27070-2-0-4	0.7499	0.2889
27070-2-0-5	0.5699	0.1961
27070-2-0-7	0.8087	0.1816
27070-2-0-8	0.4805	0.2827
28808-1-0-0	1.0000	0.9786
28808-1-0-1	1.0000	0.9987
28808-1-0-10	0.0509	0.0525
28808-1-0-11	0.0309	0.0229
28808-1-0-2	0.9989	0.9998
28808-1-0-3	0.0087	0.0071
28808-1-0-4	0.1369	0.0815
28808-1-0-5	0.1777	0.0572
28808-1-0-6	0.0765	0.0723
28808-1-0-7	0.0696	0.0937
28808-1-0-8	0.2925	0.0946
28808-1-0-9	0.1049	0.0461
28808-1-1-0	0.0658	0.0388
28808-1-1-1	0.0392	0.0326
2937-1-0-0	0.9996	0.9990
30344-3-0-0	0.9227	0.9517
30344-3-0-1	0.9689	0.7401
30344-3-0-3	0.9667	0.9844
30344-3-0-4	0.9579	0.9535
34050-7-0-0	0.8792	0.0210
34050-7-1-0	0.9799	0.1299
34050-7-2-0	0.9677	0.7313
