=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6134
Mean Deletion AUC: 0.2508
Number of images evaluated: 837

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
180127-4-0-16	0.3235	0.1715
180127-4-0-17	0.1639	0.1219
180127-4-0-18	0.2702	0.0103
180127-4-0-19	0.2328	0.0146
180127-4-0-2	0.3524	0.1430
180127-4-0-20	0.4546	0.0119
180127-4-0-21	0.5275	0.0151
180127-4-0-3	0.7816	0.0788
180127-4-0-4	0.9205	0.1979
180127-4-0-5	0.8945	0.0911
180127-4-0-6	0.7666	0.0431
180127-4-0-7	0.3161	0.0069
180127-4-0-8	0.6713	0.0603
180127-4-0-9	0.1627	0.2247
181624-4-0-0	0.6113	0.0289
181624-4-1-0	0.9606	0.0864
181624-4-10-0	0.1063	0.0701
181624-4-2-0	0.7361	0.0165
181624-4-3-0	0.3845	0.0879
181624-4-4-0	0.8883	0.5342
181624-4-5-0	0.7736	0.4726
181624-4-6-0	0.7500	0.2378
181624-4-7-0	0.4053	0.2255
181624-4-8-0	0.6307	0.0509
181624-4-9-0	0.5792	0.0341
187110-2-0-1	0.8186	0.2141
187110-2-0-10	0.8674	0.2224
187110-2-0-12	0.5990	0.2488
187110-2-0-27	0.9233	0.2388
187110-2-0-30	0.7446	0.2147
187110-2-0-34	0.1171	0.0336
187110-2-0-6	0.9389	0.4820
187110-2-0-8	0.8824	0.2164
187863-4-0-0	0.3036	0.1263
187863-4-0-1	0.6161	0.4127
187863-4-0-2	0.6755	0.3414
187863-4-0-3	0.9416	0.1141
187863-4-0-4	0.9492	0.2345
187863-4-0-5	0.7211	0.3818
188497-2-0-0	0.0858	0.2474
188497-2-0-1	0.7223	0.4112
188497-2-0-11	0.8493	0.4453
188497-2-0-17	0.9143	0.5478
188497-2-0-19	0.8442	0.5012
188497-2-0-2	0.8932	0.5234
188497-2-0-23	0.0548	0.6435
188497-2-0-8	0.8702	0.5273
188813-7-0-0	0.5273	0.1668
188813-7-1-0	0.1401	0.0531
188813-7-10-0	0.7570	0.2356
188813-7-10-1	0.7532	0.2824
188813-7-10-2	0.8825	0.2352
188813-7-10-3	0.7094	0.1656
188813-7-11-0	0.5438	0.1815
188813-7-11-1	0.0880	0.1028
188813-7-12-0	0.5629	0.1782
188813-7-13-0	0.5745	0.0918
188813-7-2-0	0.3169	0.0538
188813-7-3-0	0.7450	0.2626
188813-7-4-0	0.5647	0.1120
188813-7-5-0	0.6003	0.1321
188813-7-6-0	0.8067	0.0602
188813-7-7-0	0.0529	0.1168
188813-7-8-0	0.5862	0.0212
188813-7-9-0	0.8963	0.2355
189982-0-0-11	0.9123	0.3581
189982-0-0-13	0.8372	0.2927
189982-0-0-16	0.6994	0.3553
189982-0-0-17	0.7603	0.3493
189982-0-0-18	0.8074	0.2748
189982-0-0-19	0.8126	0.3167
189982-0-0-2	0.8974	0.3230
189982-0-0-20	0.7916	0.1577
189982-0-0-23	0.7731	0.3818
189982-0-0-27	0.8606	0.4776
189982-0-0-28	0.8792	0.3938
189982-0-0-3	0.8957	0.3632
189982-0-0-30	0.8113	0.3856
189982-0-0-33	0.7178	0.4189
189982-0-0-35	0.8533	0.3670
189982-0-0-36	0.9067	0.2828
189982-0-0-38	0.8473	0.4572
189982-0-0-39	0.7938	0.3987
189982-0-0-4	0.8853	0.2689
189982-0-0-42	0.8284	0.2925
189982-0-0-43	0.8581	0.3423
189982-0-0-44	0.8822	0.3088
189982-0-0-45	0.8701	0.3757
189982-0-0-6	0.7701	0.1987
189982-0-0-7	0.7730	0.2844
189985-0-0-0	0.6703	0.0846
189985-0-0-1	0.6097	0.2851
189985-0-0-2	0.9091	0.3109
189985-0-0-3	0.8482	0.3389
189985-0-0-4	0.8420	0.2550
189985-0-0-5	0.7145	0.4035
189985-0-0-6	0.8079	0.2104
195063-4-0-0	0.8912	0.1679
195063-4-1-0	0.8524	0.0706
196069-2-0-0	0.4336	0.0507
196084-2-0-0	0.6293	0.1632
196084-2-0-1	0.6376	0.3862
196084-2-0-2	0.6824	0.3932
196086-2-0-0	0.7861	0.3399
196127-3-0-0	0.6652	0.3299
196127-3-0-1	0.6286	0.2605
196127-3-0-3	0.6128	0.2264
196127-3-0-4	0.6165	0.2442
197554-2-0-23	0.6377	0.2786
197554-2-0-26	0.7076	0.5360
197554-2-0-28	0.8635	0.2900
197554-2-0-3	0.7253	0.3010
197554-2-0-60	0.8646	0.5156
197554-2-0-69	0.7764	0.1138
197554-2-0-74	0.6285	0.2817
197554-2-0-82	0.3357	0.2884
199261-3-0-0	0.5856	0.1874
199261-3-0-1	0.3772	0.3271
199261-3-0-2	0.4537	0.4180
199261-3-0-4	0.6855	0.2624
200460-6-0-0	0.9380	0.2769
200460-6-1-0	0.7972	0.3612
200460-6-2-0	0.9570	0.2889
200460-6-3-0	0.7265	0.2639
200460-6-4-0	0.9543	0.3482
200460-6-5-0	0.9255	0.2412
200786-5-0-0	0.0524	0.0348
200786-5-1-0	0.2960	0.2653
200786-5-1-1	0.2367	0.1318
200786-5-1-2	0.1804	0.2070
200786-5-1-3	0.0658	0.1143
200786-5-1-4	0.5918	0.3344
200786-5-1-5	0.0857	0.0946
202334-9-0-105	0.5505	0.1228
202334-9-0-106	0.5323	0.1800
202334-9-0-137	0.6805	0.1895
202334-9-0-202	0.7892	0.1458
202334-9-0-63	0.5344	0.2229
202334-9-0-88	0.7452	0.1854
203424-9-0-15	0.4551	0.0477
203424-9-0-18	0.9177	0.1124
203424-9-0-26	0.1055	0.0780
203424-9-0-34	0.8047	0.1648
203424-9-0-4	0.3309	0.2157
203424-9-0-46	0.7136	0.1037
205013-6-0-0	0.2074	0.0924
20571-3-0-0	0.9451	0.7729
20571-3-1-0	0.9037	0.7817
207213-2-0-109	0.2722	0.0992
207213-2-0-130	0.6001	0.2712
207213-2-0-134	0.2210	0.0604
207213-2-0-41	0.6611	0.1822
207213-2-0-52	0.5826	0.3028
207213-2-0-73	0.5101	0.4310
207213-2-0-81	0.3424	0.2481
207213-2-0-85	0.5135	0.3145
208652-8-0-0	0.2908	0.0521
208652-8-2-0	0.4031	0.2038
208652-8-4-0	0.8890	0.3445
208652-8-6-0	0.6993	0.1422
209672-3-0-0	0.3112	0.0503
209672-3-3-0	0.8688	0.2696
209672-3-6-0	0.4225	0.4323
209672-3-8-0	0.6173	0.2258
22973-3-0-0	0.8606	0.3472
22973-3-0-1	0.9690	0.6078
22973-3-0-2	0.9482	0.4857
23218-5-0-0	0.7067	0.3117
24076-1-0-0	0.9535	0.3410
24076-1-1-0	0.4145	0.0872
25037-6-0-0	0.8656	0.5196
25037-6-1-0	0.9198	0.5112
26173-8-0-0	0.9282	0.3861
26255-3-0-0	0.8573	0.4036
26255-3-13-1	0.6182	0.1738
26255-3-6-0	0.7213	0.2389
26255-3-8-0	0.7679	0.1857
26344-4-0-0	0.2177	0.0975
26344-4-1-0	0.1962	0.2895
27070-2-0-0	0.6126	0.2972
27070-2-0-2	0.8969	0.6142
27070-2-0-3	0.1486	0.2359
27070-2-0-4	0.3855	0.0875
27070-2-0-5	0.3318	0.0549
27070-2-0-7	0.6650	0.5118
27070-2-0-8	0.7221	0.5956
28808-1-0-0	0.8102	0.3927
28808-1-0-1	0.4773	0.1432
28808-1-0-10	0.7745	0.2547
28808-1-0-11	0.7896	0.2617
28808-1-0-2	0.7607	0.1033
28808-1-0-3	0.5329	0.1312
28808-1-0-4	0.5470	0.0992
28808-1-0-5	0.3381	0.1549
28808-1-0-6	0.7289	0.1243
28808-1-0-7	0.8507	0.1766
28808-1-0-8	0.8632	0.1369
28808-1-0-9	0.8062	0.2890
28808-1-1-0	0.8798	0.0926
28808-1-1-1	0.0643	0.0506
2937-1-0-0	0.8842	0.1510
30344-3-0-0	0.6987	0.2538
30344-3-0-1	0.6920	0.3385
30344-3-0-3	0.7208	0.4840
30344-3-0-4	0.6790	0.4305
34050-7-0-0	0.2706	0.0645
34050-7-1-0	0.9135	0.6775
34050-7-2-0	0.2417	0.0668
34050-7-3-0	0.2264	0.1343
34050-7-4-0	0.1574	0.0727
34050-7-5-0	0.5490	0.4916
34050-7-6-0	0.7825	0.4752
35628-3-0-0	0.8413	0.5466
39847-5-0-0	0.5347	0.2100
39847-5-0-1	0.9036	0.2202
39847-5-0-10	0.8729	0.3606
39847-5-0-11	0.7837	0.2098
39847-5-0-12	0.7237	0.2333
39847-5-0-2	0.7566	0.2295
39847-5-0-3	0.5370	0.1434
39847-5-0-4	0.5533	0.1899
39847-5-0-5	0.7927	0.2035
39847-5-0-6	0.6496	0.1044
39847-5-0-7	0.5843	0.0763
39847-5-0-8	0.6979	0.1319
39847-5-0-9	0.8589	0.1621
39847-5-1-0	0.5787	0.0984
41306-3-0-10	0.7949	0.1333
41306-3-0-13	0.8769	0.4630
41306-3-0-4	0.8945	0.1992
51024-3-0-16	0.6869	0.4062
51024-3-0-2	0.6193	0.2933
51024-3-0-23	0.7895	0.2893
51024-3-0-3	0.6486	0.2162
54086-1-0-0	0.6466	0.3588
54086-1-1-0	0.6996	0.3708
54086-1-2-0	0.6718	0.3647
59513-3-0-0	0.8412	0.2662
59513-3-0-1	0.6531	0.3917
59513-3-0-3	0.7870	0.3341
59513-3-0-4	0.7664	0.3722
66115-1-0-0	0.8857	0.3100
66115-1-0-1	0.8582	0.3270
69661-3-0-14	0.5046	0.4602
69661-3-0-23	0.4218	0.1190
69661-3-0-29	0.5192	0.1053
7062-6-0-0	0.7951	0.4165
71312-3-0-1	0.8481	0.4135
71312-3-0-2	0.1937	0.1404
71312-3-0-4	0.0759	0.0433
71312-3-0-5	0.3629	0.0282
72220-3-0-0	0.5362	0.1117
72220-3-2-2	0.7894	0.4185
72220-3-2-3	0.6510	0.3580
72220-3-2-4	0.7054	0.3763
72538-3-0-0	0.9661	0.3342
72538-3-0-1	0.6898	0.4778
72538-3-0-3	0.9013	0.3650
72538-3-0-4	0.8853	0.3092
73524-0-0-0	0.5526	0.1984
73524-0-0-101	0.5140	0.2113
73524-0-0-105	0.2426	0.0565
