=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.5273
Mean Deletion AUC: 0.2040
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
3-143929-A-10	0.1713	0.0865
4-167077-A-20	0.5227	0.2557
2-116400-A-0	0.8645	0.2864
2-82538-A-21	0.7315	0.0655
2-130978-A-21	0.4181	0.1869
2-130979-A-21	0.6367	0.2816
2-93030-A-21	0.5139	0.0643
5-210571-A-38	0.7036	0.0515
4-157611-A-41	0.7420	0.2389
3-118658-B-41	0.7930	0.3001
2-82367-A-10	0.3616	0.1080
3-152007-B-20	0.7344	0.2065
1-172649-E-40	0.2705	0.2806
5-221518-A-21	0.6801	0.0806
3-137152-A-1	0.8701	0.2574
2-188822-D-40	0.1312	0.1436
3-149189-A-1	0.8640	0.2001
1-59324-A-21	0.5777	0.0853
1-81883-A-21	0.6178	0.1019
3-157487-A-10	0.4045	0.0872
5-193339-A-10	0.2734	0.2670
3-155642-A-11	0.1395	0.1032
5-201194-A-38	0.7292	0.4839
3-165856-A-41	0.4857	0.2873
4-164859-A-1	0.8331	0.2441
3-150979-A-40	0.3536	0.1174
5-177957-A-40	0.2289	0.1263
2-101676-A-10	0.2472	0.1835
3-143119-A-21	0.6479	0.1025
2-37806-C-40	0.2911	0.2043
3-154926-B-40	0.3213	0.1314
3-140774-A-10	0.3772	0.1554
3-107219-A-1	0.8255	0.3299
5-185579-B-41	0.8411	0.2235
5-194930-B-1	0.8379	0.2235
5-198411-E-20	0.5614	0.2621
1-19898-A-41	0.2344	0.1663
1-91359-A-11	0.1888	0.1486
2-151079-A-20	0.4775	0.1962
1-54958-A-10	0.6308	0.1824
5-203739-A-10	0.3198	0.0975
2-81270-A-1	0.7692	0.3354
2-141584-A-38	0.7812	0.0365
2-87781-A-10	0.2658	0.1089
4-194754-A-0	0.8230	0.1868
4-181035-A-38	0.7101	0.1811
4-170247-B-12	0.2556	0.3098
1-17742-A-12	0.1856	0.2612
4-175000-B-40	0.7841	0.2060
1-21189-A-10	0.4452	0.1101
1-32318-A-0	0.8681	0.3231
2-66637-A-20	0.3617	0.1572
3-180977-A-0	0.7652	0.2966
5-208810-B-11	0.4495	0.1387
