=== AUDIO SALIENCY MAP EVALUATION (WAV2VEC2) ===

Mean Insertion AUC: 0.7438
Mean Deletion AUC: 0.4071
Number of audio files evaluated: 814

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
167464-0-0-15	0.9059	0.8812
167464-0-0-16	0.9119	0.9097
167464-0-0-17	0.8691	0.8103
167464-0-0-18	0.9586	0.7728
167464-0-0-19	0.9682	0.5262
167464-0-0-2	0.9478	0.8067
167464-0-0-20	0.9258	0.8692
167464-0-0-21	0.9790	0.6620
167464-0-0-22	0.9661	0.5824
167464-0-0-23	0.9791	0.5868
167464-0-0-24	0.9349	0.8363
167464-0-0-3	0.9608	0.9217
167464-0-0-4	0.9532	0.9363
167464-0-0-5	0.9601	0.9595
167464-0-0-6	0.9584	0.5221
167464-0-0-7	0.9422	0.9494
167464-0-0-8	0.9058	0.9382
167464-0-0-9	0.9202	0.8931
167750-4-0-0	0.7288	0.0620
167750-4-1-0	0.0550	0.0561
167750-4-2-0	0.9676	0.0023
167750-4-3-0	0.8920	0.0261
169261-6-0-0	0.9821	0.5228
17074-1-0-0	0.9870	0.0290
17124-1-0-0	1.0000	0.9999
171478-9-0-26	0.3909	0.1003
171478-9-0-28	0.4874	0.1228
171478-9-0-38	0.5570	0.2019
171478-9-0-4	0.4883	0.0762
171478-9-0-55	0.5475	0.0021
171478-9-0-57	0.6985	0.1859
171478-9-0-58	0.6648	0.1154
172519-9-0-10	0.5039	0.3323
172519-9-0-13	0.5773	0.3374
172519-9-0-49	0.6603	0.3706
172519-9-0-53	0.5969	0.1906
172519-9-0-67	0.6876	0.1939
172519-9-0-8	0.5828	0.3102
174289-6-0-0	0.9801	0.1992
174289-6-1-0	0.9844	0.3739
174289-6-2-0	0.9781	0.3231
174289-6-3-0	0.9691	0.3142
174292-6-0-0	0.9833	0.9937
174292-6-1-0	0.9899	0.7484
174292-6-2-0	0.9978	0.6381
17486-3-0-0	0.9755	0.0201
17486-3-1-0	0.9889	0.0643
17486-3-2-0	0.9794	0.4410
175842-1-0-0	1.0000	0.4516
175850-1-0-0	1.0000	0.9956
178261-7-0-0	0.9931	0.9187
178261-7-1-0	0.9933	0.6013
178261-7-2-0	0.9966	0.6513
178261-7-3-0	0.9859	0.5548
178261-7-3-1	0.9903	0.5695
178261-7-3-2	0.9842	0.3589
178261-7-3-3	0.9934	0.1630
178261-7-3-4	0.9825	0.3750
178261-7-3-5	0.9888	0.5735
178261-7-3-6	0.9870	0.4258
178402-1-0-0	1.0000	0.9965
178826-2-0-10	0.7942	0.3802
178826-2-0-12	0.8004	0.2101
178826-2-0-14	0.7809	0.3104
178826-2-0-16	0.9033	0.1652
178826-2-0-17	0.7350	0.1775
178826-2-0-20	0.6924	0.1219
178826-2-0-28	0.8824	0.2810
178826-2-0-39	0.8324	0.1937
179868-1-0-0	1.0000	1.0000
180127-4-0-0	0.3202	0.1989
180127-4-0-1	0.6575	0.2757
180127-4-0-10	0.5724	0.1106
180127-4-0-11	0.5076	0.0170
180127-4-0-12	0.5559	0.0913
180127-4-0-13	0.4743	0.0488
180127-4-0-14	0.5706	0.3602
180127-4-0-15	0.5313	0.2754
180127-4-0-16	0.5895	0.3162
180127-4-0-17	0.4973	0.3161
180127-4-0-18	0.5035	0.3487
180127-4-0-19	0.5117	0.3341
180127-4-0-2	0.5991	0.4028
180127-4-0-20	0.4456	0.3054
180127-4-0-21	0.4026	0.2866
180127-4-0-3	0.3894	0.0725
180127-4-0-4	0.5918	0.3819
180127-4-0-5	0.6168	0.4758
180127-4-0-6	0.6786	0.4532
180127-4-0-7	0.5578	0.0462
180127-4-0-8	0.4958	0.0380
180127-4-0-9	0.6602	0.1568
181624-4-0-0	0.7438	0.3222
181624-4-1-0	0.7312	0.5891
181624-4-10-0	0.8911	0.4876
181624-4-2-0	0.8253	0.4083
181624-4-3-0	0.9418	0.0626
181624-4-4-0	0.9273	0.1407
181624-4-5-0	0.9671	0.0071
181624-4-6-0	0.9619	0.0317
181624-4-7-0	0.9487	0.0260
181624-4-8-0	0.9117	0.1434
181624-4-9-0	0.7572	0.3420
187110-2-0-1	0.6987	0.0775
187110-2-0-10	0.8361	0.0783
187110-2-0-12	0.7755	0.1539
187110-2-0-27	0.7561	0.0521
187110-2-0-30	0.7900	0.2303
187110-2-0-34	0.6744	0.1359
187110-2-0-6	0.8578	0.2089
187110-2-0-8	0.0960	0.0012
187863-4-0-0	0.7609	0.4640
187863-4-0-1	0.7974	0.1624
187863-4-0-2	0.7982	0.2110
187863-4-0-3	0.8707	0.4428
187863-4-0-4	0.8821	0.7574
187863-4-0-5	0.9312	0.6632
188497-2-0-0	0.9465	0.0496
188497-2-0-1	0.9678	0.0115
188497-2-0-11	0.9264	0.0022
188497-2-0-17	0.9677	0.0024
188497-2-0-19	0.8934	0.0021
188497-2-0-2	0.9741	0.0171
188497-2-0-23	0.8178	0.0465
188497-2-0-8	0.9309	0.0156
188813-7-0-0	0.9877	0.4665
188813-7-1-0	0.9681	0.9670
188813-7-10-0	0.3553	0.0303
188813-7-10-1	0.9608	0.9785
188813-7-10-2	0.9646	0.9568
188813-7-10-3	0.8785	0.9811
188813-7-11-0	0.9883	0.9208
188813-7-11-1	0.9856	0.9742
188813-7-12-0	0.9430	0.5505
188813-7-13-0	0.9546	0.9678
188813-7-2-0	0.9791	0.6867
188813-7-3-0	0.0175	0.0102
188813-7-4-0	0.4288	0.0021
188813-7-5-0	0.9877	0.8620
188813-7-6-0	0.9704	0.9317
188813-7-7-0	0.0273	0.0376
188813-7-8-0	0.9904	0.9282
188813-7-9-0	0.4664	0.0055
189982-0-0-11	0.1541	0.0591
189982-0-0-13	0.1556	0.1287
189982-0-0-16	0.0928	0.0807
189982-0-0-17	0.0982	0.0512
189982-0-0-18	0.1321	0.0680
189982-0-0-19	0.2764	0.1069
189982-0-0-2	0.3383	0.1646
189982-0-0-20	0.2172	0.1110
189982-0-0-23	0.1921	0.1567
189982-0-0-27	0.2645	0.1775
189982-0-0-28	0.3161	0.2011
189982-0-0-3	0.1818	0.1259
189982-0-0-30	0.3787	0.1504
189982-0-0-33	0.3867	0.2306
189982-0-0-35	0.3710	0.1993
189982-0-0-36	0.3696	0.2280
189982-0-0-38	0.3767	0.2409
189982-0-0-39	0.3077	0.2263
189982-0-0-4	0.1783	0.0975
189982-0-0-42	0.3345	0.2258
189982-0-0-43	0.3334	0.1704
189982-0-0-44	0.3412	0.2578
189982-0-0-45	0.3857	0.2025
189982-0-0-6	0.2985	0.1285
189982-0-0-7	0.2872	0.1131
189985-0-0-0	0.3062	0.1671
189985-0-0-1	0.3130	0.2379
189985-0-0-2	0.3471	0.1829
189985-0-0-3	0.1336	0.1064
189985-0-0-4	0.1899	0.0969
189985-0-0-5	0.2948	0.1430
189985-0-0-6	0.2854	0.1587
195063-4-0-0	0.6733	0.4395
195063-4-1-0	0.7439	0.3939
196069-2-0-0	0.2244	0.1000
196084-2-0-0	0.9452	0.8090
196084-2-0-1	0.9424	0.7598
196084-2-0-2	0.8441	0.4228
196086-2-0-0	0.9844	0.0111
196127-3-0-0	0.9978	0.9933
196127-3-0-1	0.9933	0.9549
196127-3-0-3	0.9844	0.9625
196127-3-0-4	0.9850	0.8864
197554-2-0-23	0.9339	0.8368
197554-2-0-26	0.9721	0.9087
197554-2-0-28	0.9524	0.7194
197554-2-0-3	0.9259	0.6115
197554-2-0-60	0.9564	0.3909
197554-2-0-69	0.9388	0.3452
197554-2-0-74	0.9260	0.5712
197554-2-0-82	0.8679	0.2457
