=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.7315
Mean Deletion AUC: 0.2247
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
3-134049-A-1	0.8751	0.2574
1-34119-B-1	0.9197	0.1395
4-183487-A-1	0.8893	0.1389
2-65750-A-1	0.8934	0.1148
5-234879-B-1	0.8316	0.1300
2-81270-A-1	0.8234	0.1132
3-107219-A-1	0.8521	0.0586
5-194930-B-1	0.8075	0.2357
3-149189-A-1	0.8971	0.1255
4-164859-A-1	0.8543	0.2635
3-137152-A-1	0.7769	0.0655
5-200339-A-1	0.8749	0.1846
5-234879-A-1	0.7530	0.1435
1-34119-A-1	0.8565	0.0832
1-27724-A-1	0.7887	0.0643
1-39923-A-1	0.8313	0.1889
3-163288-A-1	0.8114	0.1443
5-194930-A-1	0.9518	0.1461
4-170078-A-1	0.8940	0.1478
3-145382-A-1	0.8129	0.1251
