=== AUDIO SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.8536
Mean Deletion AUC: 0.2635
Number of audio files evaluated: 400

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
4-191687-A-0	0.9973	0.7937
3-104958-A-12	0.9256	0.2182
2-30322-B-12	0.9790	0.0421
2-77945-A-41	0.9481	0.0345
3-155312-A-0	0.9980	0.9690
3-143933-A-38	0.9739	0.8294
4-170078-A-1	0.7420	0.0211
1-26143-A-21	0.9967	0.2105
5-181766-A-10	0.3634	0.0469
4-169127-B-41	0.8797	0.1963
5-186924-A-12	0.0138	0.0037
2-18766-A-12	0.9676	0.3850
3-136288-A-0	0.9891	0.3855
4-157297-A-21	0.9855	0.0045
3-171012-A-38	0.9011	0.4491
5-212454-A-0	0.9976	0.0560
5-219379-C-11	0.7016	0.2553
2-124662-A-11	0.8969	0.0308
1-100032-A-0	0.9989	0.0112
3-68630-B-40	0.6840	0.1068
5-208624-A-38	0.9135	0.4820
2-132157-A-11	0.8222	0.0937
5-194892-A-10	0.5079	0.3267
1-17808-B-12	0.8486	0.0115
3-163288-A-1	0.9985	0.1118
4-185575-B-20	0.9916	0.2927
2-188822-B-40	0.7812	0.0206
4-182613-A-11	0.6746	0.2987
1-43760-A-11	0.5821	0.3347
3-152007-D-20	0.9807	0.1598
1-29561-A-10	0.4484	0.1856
1-172649-C-40	0.9282	0.1009
5-194930-A-1	0.9778	0.0697
1-211527-A-20	0.9872	0.0292
4-167063-C-11	0.7163	0.1974
1-19898-C-41	0.9274	0.0283
2-118072-A-0	0.9969	0.0881
5-203128-A-0	0.9976	0.8969
5-198411-G-20	0.9681	0.0078
3-157187-A-12	0.8485	0.0034
4-165823-B-41	0.9039	0.1640
2-50667-A-41	0.9704	0.1249
3-142593-A-38	0.8729	0.3913
1-47250-B-41	0.8518	0.1216
4-192236-A-0	0.9976	0.0365
4-156844-A-21	0.9045	0.0337
2-37806-A-40	0.7776	0.0954
3-150979-C-40	0.6836	0.0796
5-177957-C-40	0.6692	0.0223
2-68391-B-41	0.8981	0.2772
5-213077-A-11	0.6166	0.1553
2-117625-A-10	0.4634	0.1254
4-194711-A-38	0.7585	0.0461
4-59579-A-20	0.9157	0.0234
4-193480-A-40	0.8719	0.1767
1-30226-A-0	0.9977	0.0399
3-104632-A-12	0.9927	0.2192
4-191327-A-38	0.8822	0.3082
1-17150-A-12	0.7741	0.1747
3-144827-B-11	0.6875	0.1859
3-142601-A-21	0.9972	0.1300
1-61252-A-11	0.5782	0.0675
3-164688-A-38	0.9254	0.9163
5-189237-A-12	0.9444	0.5178
2-114587-A-0	0.9886	0.3982
4-167077-C-20	0.9590	0.1241
5-234879-B-1	0.9905	0.8652
1-34119-B-1	0.9975	0.9443
1-60997-A-20	0.9508	0.2343
3-163459-A-0	0.9972	0.7033
4-183487-A-1	0.9861	0.0700
1-181071-A-40	0.8685	0.0638
5-198321-A-10	0.7351	0.0471
3-145774-A-12	0.9942	0.2056
2-119748-A-38	0.9782	0.0812
3-156558-A-21	0.9894	0.3134
5-235671-A-38	0.9855	0.1986
5-209833-A-38	0.9496	0.5903
5-216370-A-41	0.7459	0.0068
2-65750-A-1	0.9996	0.9319
4-182369-A-12	0.9772	0.0066
1-35687-A-38	0.9842	0.1310
3-171041-A-38	0.8810	0.5017
4-182368-A-12	0.9716	0.0090
3-143929-A-10	0.3461	0.0314
2-116400-A-0	0.9976	0.8222
4-167077-A-20	0.9513	0.2116
2-82538-A-21	0.9977	0.6126
2-130978-A-21	0.9955	0.3790
2-130979-A-21	0.9969	0.1403
5-210571-A-38	0.6208	0.0018
2-93030-A-21	0.9761	0.0841
4-157611-A-41	0.3966	0.0093
3-118658-B-41	0.9290	0.7212
2-82367-A-10	0.4731	0.3569
1-172649-E-40	0.8374	0.5608
3-152007-B-20	0.9871	0.0219
5-221518-A-21	0.9915	0.0334
3-137152-A-1	0.9997	0.8910
2-188822-D-40	0.5516	0.0373
3-149189-A-1	0.9998	0.1680
1-59324-A-21	0.9983	0.3210
1-81883-A-21	0.9947	0.1041
3-157487-A-10	0.3865	0.0890
5-193339-A-10	0.3681	0.2603
5-201194-A-38	0.8980	0.8760
3-155642-A-11	0.6672	0.3215
3-165856-A-41	0.8984	0.1566
4-164859-A-1	0.9960	0.0690
3-150979-A-40	0.8422	0.0094
2-101676-A-10	0.5583	0.4165
5-177957-A-40	0.9340	0.0018
3-143119-A-21	0.9977	0.3079
2-37806-C-40	0.7969	0.0782
3-154926-B-40	0.8447	0.0433
