=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6794
Mean Deletion AUC: 0.2699
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
5-177957-A-40	0.8417	0.1923
3-150979-A-40	0.3783	0.1232
3-154926-B-40	0.7639	0.0788
1-172649-E-40	0.9364	0.2440
2-188822-D-40	0.7482	0.4135
5-177957-E-40	0.8481	0.4416
1-172649-A-40	0.6571	0.4380
3-68630-B-40	0.7064	0.0326
2-188822-B-40	0.8937	0.3344
4-161579-B-40	0.8829	0.1602
1-172649-C-40	0.5941	0.5920
1-91359-B-11	0.6181	0.1529
3-164630-A-11	0.3265	0.1121
5-208810-A-11	0.5367	0.2883
4-204618-A-11	0.5886	0.1377
3-155642-B-11	0.5932	0.1447
3-164120-A-11	0.4916	0.1525
2-155801-A-11	0.5567	0.1237
3-144827-A-11	0.3308	0.1165
4-182613-B-11	0.6421	0.3054
2-132157-B-11	0.4072	0.1367
4-195497-A-11	0.5807	0.2033
1-28135-B-11	0.5874	0.2418
1-39901-A-11	0.6817	0.0633
3-166422-A-11	0.2478	0.1480
5-219379-B-11	0.6289	0.3289
2-102852-A-11	0.5135	0.1653
4-167063-B-11	0.5760	0.1439
5-200461-A-11	0.6790	0.4528
3-144827-B-11	0.3610	0.1393
1-61252-A-11	0.6850	0.2059
5-213077-A-11	0.6322	0.2385
1-91359-A-11	0.1502	0.0515
5-208810-B-11	0.5070	0.1696
3-155642-A-11	0.4975	0.0469
2-133863-A-11	0.5419	0.1780
2-137162-A-11	0.4992	0.1557
4-167063-A-11	0.5728	0.2941
5-200461-B-11	0.5064	0.2977
2-125966-A-11	0.5860	0.2196
5-219379-A-11	0.6179	0.2781
2-132157-A-11	0.6802	0.2881
4-182613-A-11	0.5334	0.2169
2-124662-A-11	0.4762	0.1332
1-43760-A-11	0.6332	0.3875
4-167063-C-11	0.5787	0.2370
5-219379-C-11	0.6178	0.2318
1-39901-B-11	0.6339	0.2390
1-28135-A-11	0.6530	0.4037
3-187710-A-11	0.6497	0.0637
4-195497-B-11	0.5892	0.3191
4-164021-A-1	0.6483	0.3664
2-100786-A-1	0.7512	0.3324
3-154957-A-1	0.6495	0.3733
1-43382-A-1	0.7663	0.5596
2-95258-A-1	0.6830	0.4123
