=== Waveform SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.7834
Mean Deletion AUC: 0.3772
Number of audio files evaluated: 400

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
4-157611-A-41	0.6339	0.2878
3-118658-B-41	0.6527	0.6720
2-82367-A-10	0.4783	0.5179
1-172649-E-40	0.6610	0.5472
3-152007-B-20	0.8792	0.4445
5-221518-A-21	0.9584	0.1001
3-137152-A-1	0.9127	0.2638
2-188822-D-40	0.7544	0.5192
3-149189-A-1	0.9225	0.2361
1-59324-A-21	0.9844	0.0589
1-81883-A-21	0.9648	0.1415
3-157487-A-10	0.2598	0.2620
5-193339-A-10	0.4898	0.4538
5-201194-A-38	0.9257	0.8557
3-155642-A-11	0.6453	0.5549
3-165856-A-41	0.7073	0.4085
4-164859-A-1	0.9090	0.2376
3-150979-A-40	0.7219	0.6187
2-101676-A-10	0.6555	0.5630
5-177957-A-40	0.7042	0.6015
3-143119-A-21	0.9527	0.0877
2-37806-C-40	0.6522	0.6480
3-154926-B-40	0.8142	0.4404
3-140774-A-10	0.3753	0.3152
3-107219-A-1	0.9470	0.4149
5-185579-B-41	0.6081	0.6355
5-194930-B-1	0.9300	0.1899
5-198411-E-20	0.8238	0.1746
1-19898-A-41	0.5463	0.3569
1-91359-A-11	0.5834	0.5248
2-151079-A-20	0.8514	0.4524
1-54958-A-10	0.5301	0.4670
5-203739-A-10	0.6837	0.5840
2-81270-A-1	0.9333	0.2396
2-141584-A-38	0.8873	0.1921
4-194754-A-0	0.9572	0.1173
2-87781-A-10	0.5162	0.3789
4-181035-A-38	0.7669	0.0586
4-170247-B-12	0.8597	0.6279
1-17742-A-12	0.8707	0.4921
4-175000-B-40	0.8899	0.3386
1-21189-A-10	0.5486	0.5163
1-32318-A-0	0.9686	0.4931
2-66637-A-20	0.8011	0.4300
3-180977-A-0	0.9591	0.3913
5-208810-B-11	0.7454	0.5239
