=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6686
Mean Deletion AUC: 0.2297
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
5-200461-A-11	0.7049	0.0975
3-144827-B-11	0.2776	0.0703
1-61252-A-11	0.6675	0.0220
5-213077-A-11	0.6201	0.2097
1-91359-A-11	0.3292	0.0338
5-208810-B-11	0.2970	0.0386
3-155642-A-11	0.5599	0.1163
2-133863-A-11	0.5862	0.1792
2-137162-A-11	0.4938	0.0266
4-167063-A-11	0.5447	0.1456
5-200461-B-11	0.3364	0.1526
2-125966-A-11	0.6665	0.2143
5-219379-A-11	0.6009	0.1235
2-132157-A-11	0.5493	0.1708
4-182613-A-11	0.4679	0.1172
2-124662-A-11	0.4735	0.0495
1-43760-A-11	0.5607	0.3144
4-167063-C-11	0.5738	0.1202
5-219379-C-11	0.6589	0.0577
1-39901-B-11	0.7059	0.1065
1-28135-A-11	0.6626	0.2610
3-187710-A-11	0.6118	0.0596
4-195497-B-11	0.5361	0.1450
4-164021-A-1	0.6486	0.3719
2-100786-A-1	0.7729	0.2975
3-154957-A-1	0.6510	0.1923
1-43382-A-1	0.7791	0.4802
2-95258-A-1	0.7188	0.2993
5-200334-A-1	0.8125	0.3172
5-233160-A-1	0.7618	0.3707
1-44831-A-1	0.8185	0.2255
3-116135-A-1	0.8280	0.2190
1-40730-A-1	0.8318	0.2023
2-95035-A-1	0.8231	0.4298
4-164064-A-1	0.6607	0.3482
1-26806-A-1	0.8084	0.1814
4-164064-C-1	0.8078	0.3520
4-208021-A-1	0.8104	0.3255
2-96460-A-1	0.7579	0.3008
2-71162-A-1	0.8097	0.3795
5-200334-B-1	0.6927	0.1836
2-95258-B-1	0.8199	0.3239
4-164064-B-1	0.6087	0.2136
3-134049-A-1	0.7988	0.4497
1-34119-B-1	0.7787	0.2275
4-183487-A-1	0.7527	0.3862
2-65750-A-1	0.8399	0.1425
5-234879-B-1	0.7886	0.4488
2-81270-A-1	0.7848	0.3335
3-107219-A-1	0.6116	0.0688
5-194930-B-1	0.7311	0.3421
3-149189-A-1	0.7820	0.0771
4-164859-A-1	0.8234	0.1763
3-137152-A-1	0.6085	0.2649
5-200339-A-1	0.7974	0.3754
5-234879-A-1	0.7322	0.3093
1-34119-A-1	0.6753	0.3840
1-27724-A-1	0.8274	0.0175
1-39923-A-1	0.7755	0.2979
3-163288-A-1	0.7131	0.2060
5-194930-A-1	0.8555	0.3311
4-170078-A-1	0.7762	0.2604
3-145382-A-1	0.6071	0.2030
