=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.8074
Mean Deletion AUC: 0.2267
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
2-155801-A-11	0.6534	0.1909
4-182613-B-11	0.7098	0.2081
2-132157-B-11	0.8094	0.4268
4-195497-A-11	0.7425	0.2019
1-28135-B-11	0.6754	0.2855
1-39901-A-11	0.8260	0.3447
3-166422-A-11	0.6885	0.2064
5-219379-B-11	0.8198	0.4440
2-102852-A-11	0.7498	0.2941
4-167063-B-11	0.8002	0.2807
5-200461-A-11	0.7236	0.3514
3-144827-B-11	0.6606	0.2153
1-61252-A-11	0.6938	0.1929
5-213077-A-11	0.7407	0.2447
1-91359-A-11	0.4370	0.0748
5-208810-B-11	0.7232	0.3268
3-155642-A-11	0.6941	0.1706
2-133863-A-11	0.8328	0.3560
2-137162-A-11	0.7427	0.1798
4-167063-A-11	0.6933	0.1558
5-200461-B-11	0.7303	0.2906
2-125966-A-11	0.8472	0.2674
5-219379-A-11	0.8205	0.4072
2-124662-A-11	0.6727	0.3096
2-132157-A-11	0.7130	0.1696
4-182613-A-11	0.7660	0.3079
1-43760-A-11	0.7466	0.4604
4-167063-C-11	0.7384	0.3212
5-219379-C-11	0.7781	0.3196
1-39901-B-11	0.8445	0.4472
1-28135-A-11	0.7334	0.3975
3-187710-A-11	0.8361	0.1173
4-195497-B-11	0.6961	0.3539
4-164021-A-1	0.8323	0.4454
2-100786-A-1	0.8768	0.1039
3-154957-A-1	0.8602	0.0765
1-43382-A-1	0.9121	0.1989
2-95258-A-1	0.8969	0.2309
5-200334-A-1	0.9359	0.2370
5-233160-A-1	0.9311	0.1054
1-44831-A-1	0.8898	0.1409
3-116135-A-1	0.8994	0.1413
1-40730-A-1	0.9028	0.1166
2-95035-A-1	0.9158	0.2447
4-164064-A-1	0.8460	0.1689
1-26806-A-1	0.9522	0.1123
4-164064-C-1	0.9512	0.1842
4-208021-A-1	0.9491	0.1021
2-71162-A-1	0.9149	0.2200
5-200334-B-1	0.9270	0.1817
2-96460-A-1	0.8462	0.2203
2-95258-B-1	0.9244	0.2346
4-164064-B-1	0.8497	0.1302
3-134049-A-1	0.9113	0.2581
1-34119-B-1	0.9416	0.1216
4-183487-A-1	0.9343	0.1237
2-65750-A-1	0.9518	0.0857
5-234879-B-1	0.8722	0.1612
2-81270-A-1	0.9142	0.1544
3-107219-A-1	0.8623	0.0621
5-194930-B-1	0.8774	0.2077
3-149189-A-1	0.9473	0.1285
4-164859-A-1	0.9440	0.1675
3-137152-A-1	0.8552	0.0600
5-200339-A-1	0.8833	0.1965
5-234879-A-1	0.8566	0.1361
1-34119-A-1	0.8848	0.1080
1-27724-A-1	0.9434	0.0453
1-39923-A-1	0.8739	0.1879
3-163288-A-1	0.8495	0.1000
5-194930-A-1	0.9632	0.1781
4-170078-A-1	0.9243	0.1629
3-145382-A-1	0.8744	0.0992
