=== AUDIO SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6593
Mean Deletion AUC: 0.1804
Number of audio files evaluated: 400

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
3-165856-A-41	0.8596	0.0046
4-164859-A-1	0.8231	0.0609
3-150979-A-40	0.2648	0.0016
5-177957-A-40	0.7817	0.0226
2-101676-A-10	0.2622	0.0015
3-143119-A-21	0.8063	0.0864
2-37806-C-40	0.8538	0.4526
3-154926-B-40	0.7554	0.1637
3-140774-A-10	0.8452	0.4944
3-107219-A-1	0.7395	0.2166
5-185579-B-41	0.2465	0.0018
5-194930-B-1	0.9931	0.0845
5-198411-E-20	0.7267	0.0785
1-19898-A-41	0.7851	0.0798
1-91359-A-11	0.8191	0.0814
2-151079-A-20	0.9271	0.1274
1-54958-A-10	0.3014	0.0014
5-203739-A-10	0.7822	0.0472
2-81270-A-1	0.9506	0.0670
2-141584-A-38	0.9921	0.2959
2-87781-A-10	0.9090	0.0845
4-194754-A-0	0.6911	0.0325
4-181035-A-38	0.9733	0.2156
4-170247-B-12	0.9162	0.3994
1-17742-A-12	0.8072	0.1829
4-175000-B-40	0.8367	0.0028
1-21189-A-10	0.9945	0.9615
1-32318-A-0	0.9574	0.0585
2-66637-A-20	0.8952	0.0418
3-180977-A-0	0.6823	0.0276
5-208810-B-11	0.4388	0.0849
