=== RISE SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.6669
Mean Deletion AUC: 0.3620
Number of images evaluated: 400

Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
Detailed Results:
Image Name	Insertion AUC	Deletion AUC
--------------------------------------------------
3-150979-A-40	0.1758	0.3206
3-154926-B-40	0.9416	0.1711
1-172649-E-40	0.5207	0.8287
2-188822-D-40	0.6380	0.6522
5-177957-E-40	0.7221	0.7063
1-172649-A-40	0.6090	0.4970
3-68630-B-40	0.7279	0.0156
2-188822-B-40	0.9116	0.4235
1-172649-C-40	0.6325	0.8463
4-161579-B-40	0.5067	0.5779
5-208810-A-11	0.5467	0.3594
3-155642-B-11	0.7269	0.2199
3-164630-A-11	0.5912	0.2224
1-91359-B-11	0.7847	0.2153
4-204618-A-11	0.6088	0.2497
3-164120-A-11	0.5152	0.2272
3-144827-A-11	0.3373	0.1780
2-155801-A-11	0.4674	0.2736
4-182613-B-11	0.7211	0.3012
2-132157-B-11	0.7315	0.3916
4-195497-A-11	0.6665	0.3557
1-28135-B-11	0.7455	0.4319
1-39901-A-11	0.7914	0.3658
3-166422-A-11	0.4511	0.2658
5-219379-B-11	0.7583	0.4478
2-102852-A-11	0.5942	0.4841
4-167063-B-11	0.6951	0.5852
5-200461-A-11	0.8173	0.4580
3-144827-B-11	0.3141	0.1847
1-61252-A-11	0.7520	0.2324
5-213077-A-11	0.7636	0.3089
1-91359-A-11	0.3526	0.0899
5-208810-B-11	0.3925	0.3544
3-155642-A-11	0.7196	0.2077
2-133863-A-11	0.7570	0.4461
2-137162-A-11	0.6365	0.1974
4-167063-A-11	0.6376	0.2295
5-200461-B-11	0.7451	0.2406
2-125966-A-11	0.6223	0.5159
5-219379-A-11	0.6605	0.3192
2-124662-A-11	0.7079	0.3908
2-132157-A-11	0.6431	0.3686
4-182613-A-11	0.6725	0.4348
1-43760-A-11	0.6933	0.3428
4-167063-C-11	0.6759	0.4659
5-219379-C-11	0.6390	0.3635
1-39901-B-11	0.6496	0.4710
1-28135-A-11	0.7392	0.3959
3-187710-A-11	0.8284	0.1282
4-195497-B-11	0.6646	0.2997
4-164021-A-1	0.7733	0.3165
2-100786-A-1	0.8087	0.2521
3-154957-A-1	0.8703	0.0923
1-43382-A-1	0.9040	0.2319
2-95258-A-1	0.8837	0.2192
5-200334-A-1	0.9264	0.2570
5-233160-A-1	0.8887	0.1181
1-44831-A-1	0.8462	0.1270
3-116135-A-1	0.9139	0.1544
1-40730-A-1	0.8728	0.1255
2-95035-A-1	0.9180	0.2165
4-164064-A-1	0.8074	0.1398
1-26806-A-1	0.8867	0.1603
4-164064-C-1	0.9642	0.1979
4-208021-A-1	0.9126	0.1448
2-71162-A-1	0.9348	0.2461
5-200334-B-1	0.9065	0.1661
2-96460-A-1	0.7803	0.1654
2-95258-B-1	0.8844	0.2672
4-164064-B-1	0.8321	0.1311
3-134049-A-1	0.8760	0.2915
1-34119-B-1	0.9324	0.1318
4-183487-A-1	0.9385	0.1394
2-65750-A-1	0.9268	0.0848
5-234879-B-1	0.8682	0.2439
2-81270-A-1	0.9123	0.1424
3-107219-A-1	0.4838	0.1109
5-194930-B-1	0.8546	0.2074
3-149189-A-1	0.9096	0.1598
4-164859-A-1	0.9273	0.1517
3-137152-A-1	0.7023	0.1386
5-200339-A-1	0.8950	0.2795
5-234879-A-1	0.8604	0.1360
1-34119-A-1	0.8584	0.1035
1-27724-A-1	0.9464	0.0502
1-39923-A-1	0.8720	0.2508
3-163288-A-1	0.8704	0.1359
5-194930-A-1	0.9658	0.1962
4-170078-A-1	0.9200	0.1543
3-145382-A-1	0.7691	0.1273
