=== AUDIO SALIENCY MAP EVALUATION ===

Mean Insertion AUC: 0.9433
Mean Deletion AUC: 0.3323
Number of audio files evaluated: 837

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
167464-0-0-5	0.8886	0.3876
167464-0-0-6	0.9463	0.3337
167464-0-0-7	0.9927	0.3115
167464-0-0-8	0.8434	0.3256
167464-0-0-9	0.8487	0.3879
167750-4-0-0	0.9458	0.4384
167750-4-1-0	0.9955	0.2716
167750-4-2-0	0.7128	0.2518
167750-4-3-0	0.9994	0.8914
169261-6-0-0	0.1918	0.5989
17074-1-0-0	0.9970	0.9800
17124-1-0-0	1.0000	0.9981
171478-9-0-26	0.9900	0.0133
171478-9-0-28	0.9661	0.0840
171478-9-0-38	0.9388	0.4849
171478-9-0-4	0.9870	0.2676
171478-9-0-55	0.8826	0.2619
171478-9-0-57	0.9979	0.2031
171478-9-0-58	0.9831	0.1513
172519-9-0-10	0.9933	0.2111
172519-9-0-13	0.8930	0.4315
172519-9-0-49	0.9998	0.0678
172519-9-0-53	0.9985	0.1964
172519-9-0-67	0.9936	0.1495
172519-9-0-8	0.9802	0.1244
174289-6-0-0	0.9953	0.7155
174289-6-1-0	0.9193	0.6716
174289-6-2-0	0.7917	0.3399
174289-6-3-0	0.3970	0.8949
174292-6-0-0	0.0025	0.7460
174292-6-1-0	0.0707	0.3410
174292-6-2-0	0.8082	0.1791
17486-3-0-0	1.0000	0.9981
17486-3-1-0	0.9978	0.5444
17486-3-2-0	1.0000	0.9981
175842-1-0-0	1.0000	0.9981
175850-1-0-0	0.9643	0.1663
178261-7-0-0	0.9950	0.5975
178261-7-1-0	0.9509	0.4888
178261-7-2-0	0.9911	0.3759
178261-7-3-0	0.9955	0.7655
178261-7-3-1	0.9874	0.6942
178261-7-3-2	0.9830	0.3745
178261-7-3-3	0.9955	0.4108
178261-7-3-4	0.9999	0.4739
178261-7-3-5	0.9774	0.6540
178261-7-3-6	0.9585	0.1171
178402-1-0-0	0.9767	0.1737
178826-2-0-10	0.9576	0.1559
178826-2-0-12	0.8256	0.0171
178826-2-0-14	0.9816	0.0756
178826-2-0-16	0.9773	0.1741
178826-2-0-17	0.9329	0.0344
178826-2-0-20	0.9227	0.2237
178826-2-0-28	0.9844	0.5195
178826-2-0-39	0.9427	0.2530
179868-1-0-0	0.8631	0.3796
180127-4-0-0	0.9997	0.0280
180127-4-0-1	0.9055	0.1166
180127-4-0-10	0.9180	0.1929
180127-4-0-11	0.9497	0.1653
180127-4-0-12	0.9639	0.2637
180127-4-0-13	0.9271	0.1922
180127-4-0-14	0.9186	0.1621
180127-4-0-15	1.0000	0.0630
180127-4-0-16	0.9911	0.2100
180127-4-0-17	0.9604	0.2934
180127-4-0-18	0.9866	0.2397
180127-4-0-19	0.9948	0.2191
180127-4-0-2	0.9064	0.1856
180127-4-0-20	1.0000	0.3005
180127-4-0-21	0.9914	0.1483
180127-4-0-3	0.8682	0.1968
180127-4-0-4	0.9744	0.1506
180127-4-0-5	0.9740	0.1800
180127-4-0-6	0.9010	0.1869
180127-4-0-7	0.8897	0.1840
180127-4-0-8	0.9084	0.2623
180127-4-0-9	0.8536	0.3067
181624-4-0-0	0.9861	0.2229
181624-4-1-0	0.9986	0.2307
181624-4-10-0	0.9952	0.1442
181624-4-2-0	0.9981	0.3391
181624-4-3-0	1.0000	0.9660
181624-4-4-0	0.9686	0.4034
181624-4-5-0	0.9955	0.9300
181624-4-6-0	1.0000	0.8850
181624-4-7-0	1.0000	0.9293
181624-4-8-0	0.9827	0.2099
181624-4-9-0	0.9864	0.3387
187110-2-0-1	0.9999	0.0631
187110-2-0-10	0.9682	0.2556
187110-2-0-12	0.9984	0.0733
187110-2-0-27	0.9680	0.3332
187110-2-0-30	0.9957	0.0418
187110-2-0-34	0.9978	0.0254
187110-2-0-6	0.9930	0.0194
187110-2-0-8	0.9553	0.0594
187863-4-0-0	0.8930	0.5432
187863-4-0-1	0.9912	0.1977
187863-4-0-2	0.9955	0.2126
187863-4-0-3	0.9907	0.2066
187863-4-0-4	0.9911	0.2413
187863-4-0-5	0.9866	0.1549
188497-2-0-0	0.7550	0.1494
188497-2-0-1	0.8512	0.1287
188497-2-0-11	0.2156	0.2654
188497-2-0-17	0.8281	0.1009
188497-2-0-19	0.9601	0.1282
188497-2-0-2	0.8492	0.7855
188497-2-0-23	0.9209	0.1496
188497-2-0-8	0.7818	0.1583
188813-7-0-0	0.9994	0.7245
188813-7-1-0	0.9982	0.7829
188813-7-10-0	0.9983	0.4464
188813-7-10-1	0.9999	0.3718
188813-7-10-2	0.9990	0.4572
188813-7-10-3	0.9647	0.4279
188813-7-11-0	0.9993	0.3626
188813-7-11-1	0.9977	0.4354
188813-7-12-0	0.9650	0.4255
188813-7-13-0	0.9952	0.7051
188813-7-2-0	0.9897	0.3910
188813-7-3-0	0.9956	0.3474
188813-7-4-0	0.9589	0.4258
188813-7-5-0	0.9994	0.7607
188813-7-6-0	0.9939	0.8053
188813-7-7-0	0.9946	0.5362
188813-7-8-0	0.9983	0.6895
188813-7-9-0	0.9695	0.4340
189982-0-0-11	0.9205	0.5269
189982-0-0-13	0.7862	0.5147
189982-0-0-16	0.7936	0.3695
189982-0-0-17	0.8815	0.5557
189982-0-0-18	0.8669	0.4111
189982-0-0-19	0.8652	0.3323
189982-0-0-2	0.8776	0.4528
189982-0-0-20	0.8714	0.3500
189982-0-0-23	0.9400	0.4845
189982-0-0-27	0.8874	0.5435
189982-0-0-28	0.9496	0.3440
189982-0-0-3	0.9120	0.4122
189982-0-0-30	0.9132	0.5738
189982-0-0-33	0.9436	0.5194
189982-0-0-35	0.9750	0.4703
189982-0-0-36	0.9065	0.5334
189982-0-0-38	0.8831	0.3924
189982-0-0-39	0.8937	0.4869
189982-0-0-4	0.7923	0.5303
189982-0-0-42	0.9504	0.3538
189982-0-0-43	0.8886	0.3178
189982-0-0-44	0.8851	0.4413
189982-0-0-45	0.9035	0.6109
189982-0-0-6	0.8856	0.3501
189982-0-0-7	0.7990	0.5692
189985-0-0-0	0.9605	0.4596
